edge_id,source_node_id,target_node_id,relation_type,edge_status,edge_weight,confidence_score,weight_basis,reason
edge_0002573,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__attitude_remote_work__eab9c9046b,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002574,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__attitude_taking_on_debt__970d40704e,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002575,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__attitude_universal_basic_income__dbb887e427,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002576,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__attitude_working_from_office__e489db2143,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002577,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__avoiding_a_fare_on_public_transport__b9d8a7052b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002578,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__babysitter_ok_for_kid_3_yrs__917a1e10b5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002579,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__before_got_the_job_took_a_drug_and_alcohol_test__2d2c87324d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002580,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__before_got_the_job_took_a_physical_test__cb93e87620,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002581,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__before_got_the_job_took_a_skill_test__94c244506a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002582,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__before_got_the_job_took_an_intelligence_test__d16cc2b482,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002583,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__being_a_housewife_is_just_as_fulfilling_as_working_for__a02d310405,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002584,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__being_around_x_would_make_me_feel_nervous__41301ced6b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002585,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__being_around_x_would_make_me_feel_uncomfortable__94989646c0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002586,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__being_demoted_or_move_to_worse_position__8a777a16d9,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002587,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__being_employee_interfere_more_with_family_life_than_se__77b614ac4c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002588,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__being_housewife_as_fulfilling_as_paid_work__d900603b4f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002589,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__being_passed_over_for_promotion__aa50d87feb,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002590,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__believe_doctors_can_control_my_pain__b70194b48e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002591,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__better_for_man_to_work_woman_tend_home__d3681a3e19,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002592,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__better_not_to_have_kids_due_to_burden__1d72025b86,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002593,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__blacks_discriminated_in_housing__48ccfe3479,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002594,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__blacks_discriminated_in_jobs__5d5ceecb29,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002595,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__body_aches_or_pains_in_last_4_weeks__79ffcd68c5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002596,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__both_belong_to_the_same_group_on_the_list__1947786264,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002597,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__both_men_and_women_should_contribute_to_income__fdcdb79095,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002598,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__business_revenue_last_year__f725a144b1,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002599,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__called_tech_support_at_work__9a58189db5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002600,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__can_choose_any_doctor_i_like__4350f81505,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002601,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__can_find_out_where_you_will_be_working__6e39457cba,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002602,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__can_help_others__651836ab90,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002603,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__career_and_work__e1e663a57c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002604,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__caregiver_status__6960292c9e,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002605,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__cash_or_stock_bonuses_for_performance_or_merit__71905a71ad,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002606,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__chances_for_advancement__4cff9b097a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002607,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__chances_illegal_immigrants_favored_over_family__e1b4c4f92d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002608,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__change_in_financial_situation__2ecab98222,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0002609,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__character_teamwork__8ab8266e87,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
